Name,Discount_price,Actual_price,Rating_stars
For Vivo X70 Pro High Quality Replacement Back Rear Camera Lens Gl For Vivo X70 Pro Plus Test Good Parts X 70 Pro,"₦ 36,957","₦ 62,825",No rating
Big Hole Back Gl Replace Using Waterproof Apron Rubber Ring For Iphone 11 Pro Max 12 Pro Max Rear Camera Lens Sinking,"₦ 34,586","₦ 58,801",No rating
Xpower Tray For Lg X Power 2 Ii Lv7 L63bl K10 Power M320 X Screen Cam K11 Plus V30 Stylo 4 Card Holder Slot Adapter Slot,"₦ 31,536","₦ 47,304",No rating
100% RedMagic Gaming Box for RedMagic 6pro/6 Docking Station RedMagic Adapter,"₦ 108,583","₦ 184,585",No rating
2 PCS Aluminum Alloy Anti Dust Plug for 13 12 Mini 11 Pro Max XS 8 Plus Series Lightning Port Cover,"₦ 52,188","₦ 88,710",No rating
Mainboard Connector Power Volume Flex Cable For Gionee M6 Plus Gn8003 / M6 Gn9005,"₦ 32,130","₦ 54,621",No rating
Cfyouyi A510f Rear Back Facing Camera Module Flex Cable Ribbon Replacement For Samsung Galaxy A5 A510,"₦ 35,237","₦ 59,886",No rating
Fingerprint Scanner For Samsung Galaxy S8 S9 S10e Id Home on Fingerprint Menu Return Key Recognition Sensor Flex Cable,"₦ 38,702","₦ 65,788",No rating
For Iphone 6 6plus 6s 6sp 7 7plus 8 X 8plus Xs Xr Xax/ipad Pro Nand Flash Memory Ic 16g 32g 64g 128g 256g 512g With Programmed,"₦ 55,277","₦ 93,971",No rating
Lcd Backlight Panel For Iphone 11 Xr Screen Backlight Film With 3d Touch Function Flex Cable For Iphone 6 6s 7 8 Plus,"₦ 37,074","₦ 63,026",No rating
6.55inch For Find X3 Neo CPH2207 Front Outer Lens Digitizer Touch Screen Glass Lens Panel,"₦ 85,641","₦ 145,583",No rating
Gps Tracker Car Real Time Vehicle Gps Trackers Tracking Device Gps Locator For Children Kids Pet Dog For Iphone Ipad Use,"₦ 35,649","₦ 60,603",No rating
I8 Ultra Combo Smart Watch BIGGER SCREEN 2.0,"₦ 21,500","₦ 26,500",1
50pcs 250um OCA For Galaxy A11 A21 A31 A41 A51 A71 6.9 7 7.2 inch Screen Optical Clear Adhesive OCA Glue Film Laminating,"₦ 85,247","₦ 144,910",No rating
M10  Wireless Headphones Fone Bluetooth-compatible Earphone In-Ear Headset Sports Stereo Noise Canceling Earbud For Xiaomi,"₦ 54,756","₦ 78,759",No rating
1pc Tested For Iphone 8 7 6s 6 Plus Se 5se Full Set Lcd Parts Front Camera Home Key on Flex Earpiece Complete Screws,"₦ 63,455","₦ 107,876",No rating
Umidigi Power 3 Charger 100% New Official Quick Charging Adapter Mobile Phone Accessories For Umidigi Power 3,"₦ 57,331","₦ 97,461",No rating
Novaphopat Tray For Tecno Spark 4 5 7 Pro 5Pro KC2 KC8 KD7 KF6 CG6 KF7 KG6 LG8 Holder Slot Adapter Reader Pin,"₦ 53,273","₦ 90,547",No rating
Rear Camera For Iphone 6 6s 7 Plus 8 Plus Back Camera Flex Cable For Iphone X Xs Max 11 Pro Max Big Camera Flex Cable,"₦ 40,711","₦ 69,223",No rating
NEW With OCA Touch Screen LCD Front Outer Glass Lens For Galaxy Note 8 9 10 10+ 20 ultra s8 s9 s10 + 5G s20 s20+ ultra,"₦ 57,826","₦ 98,318",No rating
Twin Baby Carriage Rain Cover Stroller Infant Prams Transparent Windproof Shield,"₦ 45,000","₦ 89,000",No rating
10pcs Bottom Loudspeaker Sound Buzzer Ringer Loud Speaker Flex Cable For Huawei P8 P9 P10 P20 P30 P40 Lite Pro Plus,"₦ 50,232","₦ 87,143",No rating
3PCS Front Screen For Smart 6 X6511 X6411B 4 X653 4C 5 X657 Touch Panel LCD Display Out Glass Replace Repair Part + OCA,"₦ 51,873","₦ 88,183",No rating
100PCS/lot Thick Thin Phone Opening Tools Plastic Guitar Picks Pry Opener for PC Disassemble Repair Tool Kit,"₦ 70,963","₦ 120,622",No rating
10Pcs/Lot For Galaxy Note 8 9 10 Plus Touch Panel Screen LCD Glass Lens Front Outer Note 20 Ultra 5G Glass With OCA,"₦ 112,176","₦ 190,699",No rating
Signal Antenna Main Board Connector Flex Cable For Samsung Galaxy A90 S21 S20 Note 10 Plus 20 Ultra 4g 5g Replacement Parts,"₦ 41,566","₦ 70,658",No rating
Flex Cable Charging Port For Samsung Galaxy S6 Edge -G925i G925f G925a G925t G925v G925p G925r4 G9250 Charger Connector Board,"₦ 37,074","₦ 63,026",No rating
Inner Wifi Antenna Signal Flex Cable Wire For Samsung A10 A20 A30 A40 A50 A60 A70 A80 A90 A10s A20s A21s A30s A50s A70s Parts,"₦ 29,905","₦ 50,836",No rating
20PCS For Redmi Note 13 Pro Plus 4G 5G Global Version Back Rear Camera Lens Glass Cover With Adhesive Sticker Repair Part,"₦ 55,027","₦ 93,553",No rating
Lowest Price Sports Gym Dual Action Adjustable Knee Strap Brace Patella Tendon Guard,"₦ 45,252","₦ 85,980",No rating
Twin Baby Carriage Rain Cover Stroller Infant Prams Transparent Windproof Shield,"₦ 46,978","₦ 93,955",No rating
Rear Camera Gl Lens Sticker Glue For Samsung Galaxy A3 A5 A7 A310 A510 A710 Back Camera Gl Lens Cover Replacement,"₦ 29,459","₦ 50,083",No rating
2pcs For Oppo R17 Pro R17pro Replacement Back Rear Camera Lens Gl Lens For Oppo R 17 Pro Phone Parts Oppor17 Pro,"₦ 40,748","₦ 69,272",No rating
10pcs Charging Port Flex Cable For Samsung Galaxy S7 Edge G930f G935f Charger Usb Port Dock Connector,"₦ 61,523","₦ 104,592",No rating
Tested Back Rear Camera Flash Module Sensor Flex Cable For Iphone 6g 6plus 6s 7g 7plus 8g 8plus X Xr Xs Max 11 12 Pro,"₦ 54,542","₦ 92,735",No rating
For Note 10 PLUS N976 N975 WiFi Flex Cable NFC Coil Charging Port Board Dock 5G mmwave Antena Earpiece,"₦ 58,909","₦ 100,138",No rating
5pcs/ot U2402 343s0694 Black Touch Screen Touch Ic Chip For Iphone 6 6plus,"₦ 45,491","₦ 77,338",No rating
Jcd Lcd Display Connector Flex Cable For Samsung Galaxy Note 10.1 N8000 P7500 Tab 2 10.1 Gt-p5110 P5100 Lcd Connect Motherboard,"₦ 29,492","₦ 50,133",No rating
Motor Vibrator Flex Cable For Iphone X Xs Max Xr 7 8 Plus Motor Flex Cable Spare Parts,"₦ 66,750","₦ 113,477",No rating
XIAOMI Redmi Pro 3 Earbuds TWS  ANC Bluetooth 5.0 CALL,"₦ 30,578","₦ 42,498",No rating
Zonbema Test Front Face Time Camera With Proximity Sensor Flex Cable For Iphone 12 Mini 12 Pro Max,"₦ 74,549","₦ 126,736",No rating
For Vivo X70 Pro High Quality Replacement Back Rear Camera Lens Gl For Vivo X70 Pro Plus Test Good Parts X 70 Pro,"₦ 36,957","₦ 62,825",No rating
Big Hole Back Gl Replace Using Waterproof Apron Rubber Ring For Iphone 11 Pro Max 12 Pro Max Rear Camera Lens Sinking,"₦ 34,586","₦ 58,801",No rating
Xpower Tray For Lg X Power 2 Ii Lv7 L63bl K10 Power M320 X Screen Cam K11 Plus V30 Stylo 4 Card Holder Slot Adapter Slot,"₦ 31,536","₦ 47,304",No rating
100% RedMagic Gaming Box for RedMagic 6pro/6 Docking Station RedMagic Adapter,"₦ 108,583","₦ 184,585",No rating
2 PCS Aluminum Alloy Anti Dust Plug for 13 12 Mini 11 Pro Max XS 8 Plus Series Lightning Port Cover,"₦ 52,188","₦ 88,710",No rating
Mainboard Connector Power Volume Flex Cable For Gionee M6 Plus Gn8003 / M6 Gn9005,"₦ 32,130","₦ 54,621",No rating
Cfyouyi A510f Rear Back Facing Camera Module Flex Cable Ribbon Replacement For Samsung Galaxy A5 A510,"₦ 35,237","₦ 59,886",No rating
Fingerprint Scanner For Samsung Galaxy S8 S9 S10e Id Home on Fingerprint Menu Return Key Recognition Sensor Flex Cable,"₦ 38,702","₦ 65,788",No rating
For Iphone 6 6plus 6s 6sp 7 7plus 8 X 8plus Xs Xr Xax/ipad Pro Nand Flash Memory Ic 16g 32g 64g 128g 256g 512g With Programmed,"₦ 55,277","₦ 93,971",No rating
Lcd Backlight Panel For Iphone 11 Xr Screen Backlight Film With 3d Touch Function Flex Cable For Iphone 6 6s 7 8 Plus,"₦ 37,074","₦ 63,026",No rating
6.55inch For Find X3 Neo CPH2207 Front Outer Lens Digitizer Touch Screen Glass Lens Panel,"₦ 85,641","₦ 145,583",No rating
Gps Tracker Car Real Time Vehicle Gps Trackers Tracking Device Gps Locator For Children Kids Pet Dog For Iphone Ipad Use,"₦ 35,649","₦ 60,603",No rating
50pcs 250um OCA For Galaxy A11 A21 A31 A41 A51 A71 6.9 7 7.2 inch Screen Optical Clear Adhesive OCA Glue Film Laminating,"₦ 85,247","₦ 144,910",No rating
M10  Wireless Headphones Fone Bluetooth-compatible Earphone In-Ear Headset Sports Stereo Noise Canceling Earbud For Xiaomi,"₦ 54,756","₦ 78,759",No rating
1pc Tested For Iphone 8 7 6s 6 Plus Se 5se Full Set Lcd Parts Front Camera Home Key on Flex Earpiece Complete Screws,"₦ 63,455","₦ 107,876",No rating
Umidigi Power 3 Charger 100% New Official Quick Charging Adapter Mobile Phone Accessories For Umidigi Power 3,"₦ 57,331","₦ 97,461",No rating
Novaphopat Tray For Tecno Spark 4 5 7 Pro 5Pro KC2 KC8 KD7 KF6 CG6 KF7 KG6 LG8 Holder Slot Adapter Reader Pin,"₦ 53,273","₦ 90,547",No rating
Rear Camera For Iphone 6 6s 7 Plus 8 Plus Back Camera Flex Cable For Iphone X Xs Max 11 Pro Max Big Camera Flex Cable,"₦ 40,711","₦ 69,223",No rating
NEW With OCA Touch Screen LCD Front Outer Glass Lens For Galaxy Note 8 9 10 10+ 20 ultra s8 s9 s10 + 5G s20 s20+ ultra,"₦ 57,826","₦ 98,318",No rating
Twin Baby Carriage Rain Cover Stroller Infant Prams Transparent Windproof Shield,"₦ 45,000","₦ 89,000",No rating
10pcs Bottom Loudspeaker Sound Buzzer Ringer Loud Speaker Flex Cable For Huawei P8 P9 P10 P20 P30 P40 Lite Pro Plus,"₦ 50,232","₦ 87,143",No rating
3PCS Front Screen For Smart 6 X6511 X6411B 4 X653 4C 5 X657 Touch Panel LCD Display Out Glass Replace Repair Part + OCA,"₦ 51,873","₦ 88,183",No rating
100PCS/lot Thick Thin Phone Opening Tools Plastic Guitar Picks Pry Opener for PC Disassemble Repair Tool Kit,"₦ 70,963","₦ 120,622",No rating
10Pcs/Lot For Galaxy Note 8 9 10 Plus Touch Panel Screen LCD Glass Lens Front Outer Note 20 Ultra 5G Glass With OCA,"₦ 112,176","₦ 190,699",No rating
Signal Antenna Main Board Connector Flex Cable For Samsung Galaxy A90 S21 S20 Note 10 Plus 20 Ultra 4g 5g Replacement Parts,"₦ 41,566","₦ 70,658",No rating
Flex Cable Charging Port For Samsung Galaxy S6 Edge -G925i G925f G925a G925t G925v G925p G925r4 G9250 Charger Connector Board,"₦ 37,074","₦ 63,026",No rating
Inner Wifi Antenna Signal Flex Cable Wire For Samsung A10 A20 A30 A40 A50 A60 A70 A80 A90 A10s A20s A21s A30s A50s A70s Parts,"₦ 29,905","₦ 50,836",No rating
20PCS For Redmi Note 13 Pro Plus 4G 5G Global Version Back Rear Camera Lens Glass Cover With Adhesive Sticker Repair Part,"₦ 55,027","₦ 93,553",No rating
Lowest Price Sports Gym Dual Action Adjustable Knee Strap Brace Patella Tendon Guard,"₦ 45,252","₦ 85,980",No rating
Twin Baby Carriage Rain Cover Stroller Infant Prams Transparent Windproof Shield,"₦ 46,978","₦ 93,955",No rating
Rear Camera Gl Lens Sticker Glue For Samsung Galaxy A3 A5 A7 A310 A510 A710 Back Camera Gl Lens Cover Replacement,"₦ 29,459","₦ 50,083",No rating
2pcs For Oppo R17 Pro R17pro Replacement Back Rear Camera Lens Gl Lens For Oppo R 17 Pro Phone Parts Oppor17 Pro,"₦ 40,748","₦ 69,272",No rating
10pcs Charging Port Flex Cable For Samsung Galaxy S7 Edge G930f G935f Charger Usb Port Dock Connector,"₦ 61,523","₦ 104,592",No rating
Tested Back Rear Camera Flash Module Sensor Flex Cable For Iphone 6g 6plus 6s 7g 7plus 8g 8plus X Xr Xs Max 11 12 Pro,"₦ 54,542","₦ 92,735",No rating
For Note 10 PLUS N976 N975 WiFi Flex Cable NFC Coil Charging Port Board Dock 5G mmwave Antena Earpiece,"₦ 58,909","₦ 100,138",No rating
5pcs/ot U2402 343s0694 Black Touch Screen Touch Ic Chip For Iphone 6 6plus,"₦ 45,491","₦ 77,338",No rating
Jcd Lcd Display Connector Flex Cable For Samsung Galaxy Note 10.1 N8000 P7500 Tab 2 10.1 Gt-p5110 P5100 Lcd Connect Motherboard,"₦ 29,492","₦ 50,133",No rating
Motor Vibrator Flex Cable For Iphone X Xs Max Xr 7 8 Plus Motor Flex Cable Spare Parts,"₦ 66,750","₦ 113,477",No rating
XIAOMI Redmi Pro 3 Earbuds TWS  ANC Bluetooth 5.0 CALL,"₦ 30,578","₦ 42,498",No rating
Heyman Camera Module For Samsung Galaxy S4 Mini Gt-I9190 Gt-I9195 Rear Facing Camera Flex Cablereplacement Parts,"₦ 39,930","₦ 67,869",No rating
Card Tray Holder For Infinix Hot 6 7 8 Note 4 5 Pro S4 X606 X625 X650c X571 X604 X626 Micro Sd Card Slot Repair Parts,"₦ 35,771","₦ 60,818",No rating
50pcs Earpiece Speaker Receiver For Motorola Moto X4 Xt1900 X G3 G1 Xt1032 G4 G5 G5s G6 G8 Z2 Play Plus,"₦ 56,680","₦ 96,359",No rating
20pcs Usb Charging Dock Port Connector Flex Cable Board For Motorola Moto C M E3 E4 E4t E5 G3 G4 Play G5 Plus G6 G7 Play X4,"₦ 94,455","₦ 160,571",No rating
60W Electric Soldering Kit Adjustable Temperature Electronics Welding Irons Solder Tools Ceramic Heater With 5 Welding,"₦ 58,220","₦ 98,958",No rating
Lcd Display Main Board Connect Cable Motherboard Flex Cable For Huawei Mate 20 Lite / Maimang 7,"₦ 29,258","₦ 49,733",No rating
version 1PCS MKSD4 Adhesive Sticker 3M Glue with QPE For iPhone6 to 14promax,"₦ 49,905","₦ 84,837",No rating
"Touch Screen Panel For Google Pixel 2 XL 2XL XL2 Pixel 3A XL ,Front Outer Panel Assembly Parts","₦ 58,597","₦ 99,614",No rating
Ymitn For Lg G4 F500 H810 H811 Vs986 Ls991 H815 H818 H819 Rear Camera Main Back Big Camera Module Flex Cable,"₦ 42,635","₦ 72,478",No rating
Home-on Flex For Iphone 6 6s 7 8 Plus 5s Se Return Back Home on With Flex Cable Rubber Sticker No Touch Id Fingerprint,"₦ 26,622","₦ 45,257",No rating
Front And Rear Back Camera For Huawei Mate 20 Lite Mate20 20lite Main Facing Camera Module Flex Replacement Spare Parts,"₦ 54,275","₦ 92,268",No rating
Back Rear Camera Flex Cable For Iphone 6s Plus 6sp Flash Ribbon Module Lens Repair Parts Replacement,"₦ 68,996","₦ 117,288",No rating
2024 NEW MIRACLE EDL CABLE for Xiao Mi and Qualcomm Flash and open for 9008 Port,"₦ 53,497","₦ 90,938",No rating
3-10pcs PMI632 PM1632 502-00 501-00 602-00 802-00 50000 90000 902-00 901-00 102-00 power ic,"₦ 58,597","₦ 99,614",No rating
Mini Wireless Drill Electric Carving Pen Variable Speed USB Drill Rotary Tools Kit Engraver Pen for Grinding Polishing,"₦ 60,254","₦ 102,451",No rating
Replacement Parts For Iphone 11 Pro Face Id Xs Max Proximity Light Sensor Flex With Ear Piece Earpiece X Xr Xax 11pro 11promax,"₦ 54,242","₦ 92,217",No rating
10-50pcs For Samsung Galaxy J1 Ace J110 J111 S6812 S6812c S6818 Usb Charging Port Connector Plug Socket Dock,"₦ 34,911","₦ 59,357",No rating
10pcs/lot For Samsung Galaxy A7 A750 A750f Fingerprint Touch Sensor Finger Power Switch On Off Side on Key Flex Cable,"₦ 66,371","₦ 112,817",No rating
Power Volume on Flex Ribbon Cable For Huawei Mate 20 Lite Pro X Up Down Audio Control on Repair Replacement Parts,"₦ 31,072","₦ 52,812",No rating
5pcs--100pcs/lot New For Iphone Xr Card Reader Fpc Connector Contact On Board,"₦ 88,761","₦ 150,885",No rating
Outer Screen For 8 Plus / iPhone8 / 7 / 7Plus Front Touch Panel LCD Display Out Glass Cover Lens Repair Parts + OCA,"₦ 49,954","₦ 84,919",No rating
10Pcs/Lot For Tecno Spark 9 Pro Touch Screen Panel Front Outer Glass LCD Lens Spark 9T Glass With OCA,"₦ 82,098","₦ 139,580",No rating
Front Outer Glass Panel Cover Touch Screen Plate Replacement Parts For Galaxy Note 9 10Plus S20FE S10+ Plus,"₦ 54,743","₦ 93,070",No rating
Qianli MEGA-IDEA AMAOE WYLIE RELIFE Black Stencil 0.3 0.35 0.4 0.5mm Hole Multifunction Planting Tin BGA Reballing Net,"₦ 65,288","₦ 110,995",No rating
Vibrator Usb Charging Port Board For Zte Blade A510 Nubia Ba510 Charger Dock Connector Board Flex Cable Replacement Parts,"₦ 33,210","₦ 56,441",No rating
Lcd Backlight Panel For Iphone 11 Xr Screen Backlight Film With 3d Touch Function Flex Cable For Iphone 6 6s 7 8 Plus,"₦ 32,181","₦ 54,709",No rating
Black Silver Grey Gray Red Gold Color Clickwheel Central Center Button for iPod 6th 7th Classic 80GB 120GB Thick Thin 160GB,"₦ 52,660","₦ 89,528",No rating
Umidigi F2 Cable 100% Official Micro Usb Charger Cable Usb Data Cable Phone Charger Data Line For Umidigi F2,"₦ 52,618","₦ 89,456",No rating
A6S Wireless Bluetooth Earphones Earset Stereo Headphones Sport Noise Cancelling Mini Earbuds For Xiaomi Samsung Smart Phone,"₦ 46,197","₦ 65,934",No rating
For Vivo Y12 Power Volume Side Key on Flex Cable For Vivo Y12 On Off Switch Flex Cable Replacement Repair Parts,"₦ 35,037","₦ 59,552",No rating
New For Umidigi A9 Pro / A7 Pro / A11 / Bison / Power 5 / Bison Pro Back Camera Lens Cover Lens A9pro / A7pro Lensglue,"₦ 42,552","₦ 72,344",No rating
Mainboard Connector Power Volume Flex Cable For Gionee M6 Plus Gn8003 / M6 Gn9005,"₦ 35,070","₦ 59,619",No rating
For Umi Umidigi A3 A3 Pro Connector Board Usb Charging Port And Side on Power Volume Flex Cable Fpc Phone Repair Accessories,"₦ 44,550","₦ 75,735",No rating
Baby Car Seat Cosy Fleece Fabric Liner Pad Head Rest Matress,"₦ 68,470","₦ 102,705",No rating
1pcs Power Turn On Off Volume Audio Frequency Flex Cable For Oppo A33 A37 A57 A59 A31 A51 A59s Replacement Repair Parts,"₦ 28,624","₦ 48,664",No rating
Touch Screen For Samsung Galaxy S8 S9 S10 Ultra S20 Plus Touch Screen Front Gl Panel Touchscreen Lcd Outer Display Lens,"₦ 37,308","₦ 63,427",No rating
"High speed Smart EFT, CM2, OCTOPLUS FRP, UMT , NCK PRO, reader Dongle","₦ 69,651","₦ 118,408",No rating
Free Icloud Unlocked Full Chips Logic Main Board With/without Fingerprint Touch Id For Iphone 6 Plus Motherboard Good Tested,"₦ 105,711","₦ 179,709",No rating
NEW HY- ISP Adapter tool EMMC flying line small board supports easy JTAG UFI box to solve online difficulties(Product colors,"₦ 65,174","₦ 110,798",No rating
100% Rear Back Main Big Camera With Logo For Iphone 5 6 6s 7 8 Plus X Xr Xs Max Lens Flex Cable Replacement Parts Test,"₦ 88,694","₦ 150,768",No rating
Charging Port For Galaxy A50 -A505F A51 -A515F A70 -A705F Note10 -N970F Charger Dock Connector Cable Flex,"₦ 72,980","₦ 124,066",No rating
Free Icloud For Iphone 5s Motherboard 100% Unlocked Mainboard With Without Touch Id Fingerprint 16gb 32gb 64gb Chips,"₦ 73,315","₦ 125,241",No rating
Phone Repair Tool Welding Equipment Third Hand Helping Desktop Soldering Holder Auxiliary Magnifier LED Lighting Soldering,"₦ 53,726","₦ 91,332",No rating
Charging Port For Samsung Galaxy A30 A30s A31 A50 A50s A51 A70 A71 S Usb Charge Board Pcb Dock Connector Plate Flex Spare Parts,"₦ 38,043","₦ 64,679",No rating
Travel Storage Carry Case Bag Cover For Sony PlayStation PS4 VR PSVR Headset,"₦ 243,820","₦ 365,730",No rating
Outer Screen For Galaxy S23 S20 Plus S21 S22 Ultra Front Touch Panel LCD Display Glass Cover Lens Replace+OCA,"₦ 55,227","₦ 93,887",No rating
Zonbema 10pcs For Vivo Y51 Y53 Y55 Y66 Y67 Y71 Y75 Y79 Y85 Y91 Y93 Y97 Back Rear Camera Gl Lens With Glue Repair Spare Parts,"₦ 30,027","₦ 51,052",No rating
100% Unlocked Motherboard For Iphone 5s Unlocked Mainboard With Full Chips With Fingerprint Logic Board,"₦ 98,697","₦ 167,785",No rating
Oneplus Buds N Bluetooth Game In-ear Low-delay Headset Blue,"₦ 73,427","₦ 106,758",No rating
10Pcs/Lot For Google Pixel 8 Pro 7 6 5 4 3 2 XL 8A 7A 6A 5A 4A 3A Touch Screen Panel Front Outer Glass LCD Lens With OCA,"₦ 60,221","₦ 102,385",No rating
X6 Mini Invisible Wireless Earphones Headphones With Mic Sleeping Earpiece Half In-Ear No Pain Micro Mono/Twin Bluetooth Earbuds,"₦ 82,553","₦ 120,461",No rating
For Galaxy S20 S10 Plus Note 8 9 10+ Plus S8 S9 LCD display outer touch panel screen glass replacement Front Glass Lens,"₦ 56,312","₦ 95,724",No rating
Usb Charging Port Dock Board Connector Main Motherboard Flex Cable For Samsung Galaxy A10s A20s A30s A21s A31 A41 A51 A71,"₦ 37,107","₦ 63,076",No rating
Black Silver Grey Gray Red Gold Color Clickwheel Central Center Button for iPod 6th 7th Classic 80GB 120GB Thick Thin 160GB,"₦ 52,660","₦ 89,528",No rating
New Update High Quality For Iphones 7 7plus 8 8plus Home on With Flex Key Menu Touch Id No Fingerprint Bluetooth,"₦ 50,601","₦ 86,022",No rating
Ear Earpiece Proximity Light Sensor Sound Earphone Speaker Flex Cable Replacement For Iphone X Xs Max Xr 11 Pro,"₦ 38,929","₦ 66,161",No rating
Bfx Universal Home Fingerprint onflex embly For Iphone 7/7p/8/8plus Menu Return Key Repair Parts No Bluetooth Touch Id,"₦ 50,965","₦ 86,621",No rating
Y30 Cheap Stereo TWS Wireless 5.0 Bluetooth In-ear Earbuds,"₦ 36,740","₦ 55,110",No rating
Baby Anti-UV Cloth Rayshade Stroller Cover Windproof Rainproof Sun Protection Awning Shelter Universal Accessories Regular Black One Size Fits All,"₦ 49,581","₦ 99,161",No rating
Motherboard Cover For Huawei Mate 10 20 20x 30 Pro 4g 5g Lite all Back Frame Shell Cover Case On Mainboard Replacement Parts,"₦ 47,795","₦ 81,262",No rating
1set Loca Glue Clean Tool 60w 80mm Soldering Iron T-Type Solder Iron Tip Blade Glue Remove Lcd Screen Separator Repair Machine,"₦ 63,310","₦ 107,615",No rating
Replacement Parts For Iphone 11 Pro Face Id Xs Max Proximity Light Sensor Flex With Ear Piece Earpiece X Xr Xax 11pro 11promax,"₦ 58,751","₦ 99,883",No rating
