Name,Discount_price,Actual_price,Rating_stars
Series8 Smartwatch For Bluetooth Calls&Messages 'Black Pro',"₦ 26,760","₦ 75,500",No rating
Sleek External CD DVD RW ROM Writer Drive,"₦ 26,950","₦ 27,000",No rating
AMOLED Smartwatch Men Custom Dial Answer Call Sport Fitness Tracker Men Smart Watch GPS Tracker,"₦ 45,650","₦ 82,088",No rating
"Xiaomi Redmi Note 12 Pro Speed (6.67"") Screen Glass Protector","₦ 2,250","₦ 5,000",No rating
Umidigi C1 Plus Soft TPU Case/Pouch,"₦ 3,500",No old_price,No rating
Nillkin Samsung Galaxy Z Fold 3 Phone Case - CamShield Silky Silicone Case With Slide Camera Cover,"₦ 45,000",No old_price,No rating
Nilkin Nillkin Camshield Case With Screen Protector For Samsung Galaxy S24 Ultra,"₦ 22,800","₦ 24,000",No rating
Newest Watch Ultra Gold Smartwatch Men GPS NFC IP67 Smart Watch Waterproof Sport Mode Fitness,"₦ 66,385","₦ 139,758",No rating
U9 Ultra Smart Watch Series 9 2.2 Big Screen IP68 Waterproof 49mm NFC GPS Tracker Sport Smartwatch With Compass,"₦ 41,326","₦ 66,924",5
SIM Card  Micro SD Card Holder Tray For Samsung Galaxy S8 S8Plus Gold,"₦ 3,657","₦ 5,486",5
GT4 PRO Smart Watch AMOLED HD Screen GPS NFC Heart Rate Blood Sugar SmartWatch,"₦ 68,439","₦ 144,082",No rating
Mobile Phone  Type-c OTG Connect Kit,"₦ 2,500",No old_price,4.5
Yunteng Professional Tripod Studio Video Camera Yunteng 3520,"₦ 36,550","₦ 65,500",No rating
For Xiaomi Redmi Watch 2 Lite Silicone Strap(Black+Grey),"₦ 5,662","₦ 8,117",3.4
Slim Plating Phone Cases For IPhone 11 Gold,"₦ 2,849","₦ 5,800",No rating
LCD Secondary Screen For Samsung Galaxy Z Fold2 5G SM-F916B Digitizer Fullembly,"₦ 206,550","₦ 295,174",No rating
Series 8 SmartWatch Use For Calls & Messages 'Milk Colour',"₦ 25,641","₦ 65,500",No rating
ECG+PPG Bluetooth Call Smart Watch Men  Health Heart Rate Blood Pressure Fitness Sports Watches,"₦ 39,325","₦ 82,790",No rating
Series 8 Smart Watch Use For Bluetooth Calls/Messages Black,"₦ 25,622","₦ 75,500",No rating
Tecno Camon 15 Premier Screen Glass Protector-Full HD Cover,"₦ 2,200","₦ 2,400",No rating
Smartphones Video Making Kits With Led Light,"₦ 26,500","₦ 55,400",No rating
Redmi Note 9 TPU Protective Case,"₦ 2,450","₦ 3,350",4
Leather Smart Case For Samsung Galaxy S21 Ultra 5G,"₦ 84,030","₦ 120,042",5
"Otter Box Shockproof Protective, Heavy Duty Cover For Galaxy A73 5G","₦ 19,000",No old_price,5
Nilkin Nillkin Camshield Case For Samsung Galaxy S21 Ultra,"₦ 17,100","₦ 18,000",No rating
Otter Box Otterbox Defender Case For Samsung Galaxy S22 Ultra,"₦ 17,100","₦ 18,000",No rating
LCD Screen And Digitizer Fullembly For Xiaomi Mi CC9 Pro / Mi Note 10 / Mi Note 10 Pro / Mi Note 10 Lite,"₦ 93,403","₦ 133,536",5
Silicon Back Case For Oppo A31,"₦ 5,000",No old_price,No rating
2 Pieces Of Iphone 13 Pro Max Anti-Scratch Screen Guard,"₦ 10,000","₦ 15,000",No rating
Z79 Max Smart Ultra Watch HD Screen NFC Series 8  Custom Dial Bt Calls Music Player With 2 Straps (Chain & Rubber Straps)  For Android & IOS,"₦ 32,299","₦ 33,999",No rating
Hydrogel Screen Protector For Xiaomi 13 Pro,"₦ 3,520","₦ 4,331",No rating
Luxury Silicon IPhone 11 Pro  Pouch Red,"₦ 2,999","₦ 5,800",No rating
Gionee S12 Lite Screen Glass Protector-Full HD Display Cover,"₦ 2,300","₦ 2,400",4.1
2024 ECG+PPG Bluetooth Call Smart Watch Men Laser Health Blood Pressure Fitnes Sports Watches,"₦ 36,009","₦ 75,808",No rating
Nilkin Nillkin Camshield Case  For Samsung Galaxy S24 Ultra,"₦ 23,750","₦ 25,000",No rating
ECG+PPG Bluetooth Call Smart Watch Men  Health Heart Rate Blood Pressure Fitness Sports Watches,"₦ 36,572","₦ 76,994",No rating
T55 Smartwatch,"₦ 22,039","₦ 46,398",4
"2 Pack Ocean Ultra Band Compatible For Ultra Watch 49mm 44mm 45mm, Soft Silicone Adjustable Loop Titanium Buckle Sport Strap For Series 8 Ultra Kd99 X8 S8 S9 Ultra Smartwatch","₦ 9,010","₦ 19,968",No rating
2 In 1 Detachable Case For Umidigi Power 5/ A11 TPU Case,"₦ 3,999",No old_price,4.2
2PCS Finger Covers Universal Breathable Ultra-thin Fingertips SleevesThumbGlovesForMobileGame,"₦ 1,151","₦ 1,350",4
Xundd Shockproof Transparent Gear Case For IPhone 15 Pro,"₦ 17,100","₦ 18,000",No rating
"Tecno Camon 20 (6.67"") Screen Protector-Full Cover","₦ 2,250","₦ 4,400",4.2
Series 8 Smartwatch Pro Use For Calls/Messages,"₦ 26,890","₦ 75,500",No rating
Oppo Reno 5f Silicon Back Case -Blue,"₦ 4,000",No old_price,No rating
Galaxy Z Fold 2 Case [Magnetic Hinge Edge Cover Protection,"₦ 45,000",No old_price,No rating
Selfie Ringlight Stand With Phone Holder,"₦ 18,050","₦ 19,000",No rating
Charging USB Cable For Apple IPad Series (1st Generation),"₦ 3,200","₦ 4,500",4.3
Charging USB Cable For Apple IPod Nano All Generation Series,"₦ 3,300","₦ 4,500",No rating
Flip Case For Samsung Galaxy Z Fold 4,"₦ 49,400","₦ 52,000",No rating
W34 Bluetooth Call Smart Watch ECG Heart Rate Monitor Black,"₦ 29,845","₦ 62,832",No rating
360° Rotation Case For Samsung Tab A9- 8.7inch,"₦ 14,250","₦ 15,000",No rating
Samsung Z Fold 4 5G Case With S Pen Slot And Front Screen,"₦ 42,750","₦ 45,000",No rating
Itel P36 Screen Glass Protector-Full HD Display Cover,"₦ 2,200","₦ 2,400",No rating
Nano Optics Nano UV Glue Curve Temper Glass Screen Protector For Samsung Galaxy S22 Plus,"₦ 9,500","₦ 10,000",No rating
IP67 Waterproof Smart Watch  + Wireless Bluetooth Earpiece,"₦ 32,818","₦ 69,090",No rating
2023 New AMOLED MAX Smartwatch 49mm 2.1 Inch 154Mhz High Refresh Game NFC Smart Watch Men Sport Watches,"₦ 50,250","₦ 105,790",No rating
450mAh Smartwatch Bluetooth Call Microwear Compass 2.2inch IP68 49mm NFC GPS Track Men Sports,"₦ 47,499","₦ 99,998",No rating
Tecno 10D Leather Flipcase Case Cover,"₦ 6,000",No old_price,No rating
Vivo Y30 Screen Glass Protector-Full HD Cover,"₦ 2,200","₦ 2,400",No rating
Protective Slim Cover 360 Kickstand For Galaxy Z Fold 2 5G,"₦ 35,000",No old_price,No rating
10 Inches Ringlight Video Light And Tripod Stand,"₦ 28,990","₦ 33,000",No rating
UMIDIGI Power 5S Screen Glass Protector-Full Cover,"₦ 2,250","₦ 3,000",4.7
Watches and More Z37 Series 7 Smart Watch,"₦ 31,999","₦ 32,799",No rating
Samsung M31 Silicon Protective Back Case- Blue,"₦ 5,000",No old_price,5
LED Flashlight 2.01 Inch HD Compass Sports Heart Monitor 650mAh Smartwatch,"₦ 51,139","₦ 107,662",No rating
Leather Case And Screen Protector With Stylus Pen For Galaxy Z Fold 3,"₦ 52,250","₦ 55,000",No rating
Tecno Spark 5 Screen Glass Protector (KD7h)-Full HD Cover,"₦ 2,250","₦ 2,400",No rating
Casing 360 Rotation Case For  Galaxy Tab A7 Lite (T220),"₦ 14,250","₦ 15,000",No rating
Selfie Ring Light LED 18 Inches 45cm - Ring Light Stand,"₦ 39,000","₦ 40,500",No rating
Protective Slim Cover 360 Kickstand For Galaxy Z Fold 2 5G,"₦ 35,000",No old_price,No rating
Hotwav Cyber 9 Pro 4G Screen Glass Protector-Full Cover,"₦ 2,200","₦ 3,000",No rating
Microphone K11 2-in-1 Collar Wireless Microphone For IPhone,"₦ 15,200","₦ 17,000",1
Vivo Y90 Screen Glass Protector- Full HD Display Cover,"₦ 2,200","₦ 2,400",No rating
Micro USB To Type C OTG Adapter Black - 10pcs,"₦ 10,999","₦ 14,999",No rating
Series 8 Smartwatch Pro For Calls/Messages Black,"₦ 24,950","₦ 75,500",No rating
Quality Selfie Ring Light For Makeup/vlog,"₦ 8,500",No old_price,No rating
2023 Smartwatch Men Wireless Charging 2.05 Inch HD Screen Custom Watch Faces 500+ Waterproof Smartwatch For Apple,"₦ 66,121","₦ 139,202",No rating
New Smartwatch Men NFC Bluetooth Call Wireless Charging GPS Tracker Women Custom Dial 500+ Smart Watch,"₦ 47,499","₦ 99,998",No rating
Vivo Y50 Screen Glass Protector- Full HD Cover,"₦ 2,250","₦ 2,400",No rating
Xundd Full Case With Screen Protector For Samsung Galaxy Z Flip 5,"₦ 33,250","₦ 35,000",No rating
"Z Fold 3 Case With Built In S Pen Holder, Screen Protector","₦ 45,000",No old_price,No rating
Selfie Ring Light With Phone Holder Stand For Live Stream,"₦ 18,050","₦ 19,000",No rating
Microphone K11 2-in-1 Collar Wireless Microphone For IPhone,"₦ 15,200","₦ 17,000",1
Vivo Y90 Screen Glass Protector- Full HD Display Cover,"₦ 2,200","₦ 2,400",No rating
Micro USB To Type C OTG Adapter Black - 10pcs,"₦ 10,999","₦ 14,999",No rating
Series 8 Smartwatch Pro For Calls/Messages Black,"₦ 24,950","₦ 75,500",No rating
Quality Selfie Ring Light For Makeup/vlog,"₦ 8,500",No old_price,No rating
2023 Smartwatch Men Wireless Charging 2.05 Inch HD Screen Custom Watch Faces 500+ Waterproof Smartwatch For Apple,"₦ 66,121","₦ 139,202",No rating
New Smartwatch Men NFC Bluetooth Call Wireless Charging GPS Tracker Women Custom Dial 500+ Smart Watch,"₦ 47,499","₦ 99,998",No rating
Vivo Y50 Screen Glass Protector- Full HD Cover,"₦ 2,250","₦ 2,400",No rating
Xundd Full Case With Screen Protector For Samsung Galaxy Z Flip 5,"₦ 33,250","₦ 35,000",No rating
"Z Fold 3 Case With Built In S Pen Holder, Screen Protector","₦ 45,000",No old_price,No rating
Selfie Ring Light With Phone Holder Stand For Live Stream,"₦ 18,050","₦ 19,000",No rating
Xiaomi Redmi K50 Ultra Screen Glass Full Protector,"₦ 2,290","₦ 3,000",No rating
2023 Smartwatch Men Wireless Charging 2.05 Inch HD Screen Custom Watch Faces 500+ Waterproof Smartwatch For Apple,"₦ 66,121","₦ 139,202",No rating
12inch RGB Ring Light And Tripod Colorful Selfie With Remote,"₦ 21,990","₦ 26,000",No rating
Gionee K3 Pro Screen Glass Protector- Full HD Display Cover,"₦ 2,250","₦ 4,400",No rating
12 Inch Ring Light + 210CM Tripod And Bluetooth Remote.,"₦ 19,500","₦ 33,500",No rating
Selfie Ring Light LED 18 Inches LJJ -45CM Ring Light Stand,"₦ 54,500","₦ 139,950",4.1
22'' Unique RGB Selfie RingFill Led Light & Projection Stand,"₦ 47,499","₦ 69,999",No rating
14 Inches Makeup Light - Ring Light With Stand,"₦ 23,000","₦ 27,500",No rating
Shockproof Transparent Full Body Case For Samsung Fold 5,"₦ 42,750","₦ 45,000",No rating
Xundd Transparent Shockproof Bumper Protective Case For Z Flip 5,"₦ 26,600","₦ 28,000",No rating
Back Case With Pen Spac & Screen Protector For Galaxy Fold 3,"₦ 42,750","₦ 45,000",No rating
Smart Watch Ultra 8 NFC GPS Track 49mm Men Women Smartwatch Series 8,"₦ 42,874","₦ 90,262",No rating
Series 8 Smart Watch For Calls/Messages Black/Orange 2PCS,"₦ 52,488","₦ 125,500",5
Aero Flex Case With Hinge Protection For Galaxy Z Flip 5 -Pink,"₦ 33,250","₦ 35,000",No rating
Smart Watch Series 8 Bluetooth Calls Wireless Charger Men Women Sport Fitness,"₦ 50,277","₦ 105,846",No rating
Selfie Ring Light LED 18 Inches LJJ -45CM Ring Light Stand,"₦ 45,000","₦ 139,500",5
OnePlus 9R Screen Glass Protector-Full HD Cover,"₦ 2,300","₦ 2,400",No rating
3 In 1 BlueTooth Speaker With Power Bank And Phone Holder,"₦ 14,890",No old_price,4
Series 8 Smart Watch For Calls & Messages 2PCS Black/Silver,"₦ 55,500","₦ 70,500",No rating
"Samsung Transparent Back Cover With Temper Glass, Screen Protector For Samsung Galaxy Z Fold 3","₦ 19,000","₦ 20,000",No rating
Nilkin Nillkin Camshield Full Case Stylus Pen For Galaxy Z Fold 5,"₦ 68,400","₦ 72,000",No rating
Bracket Bluetooth Speaker Pink,"₦ 21,990","₦ 24,000",No rating
Camera Action 18Inch Ringlight - 18 Inch Selfie Video Ring Light,"₦ 59,999","₦ 70,000",No rating
Smart Watch NFC Smartwatch Men Women Bluetooth Call IP68 Waterproof Wireless Charging,"₦ 50,296","₦ 105,886",No rating
New Smartwatch NFC GPS Track 49mm Men Women Smart Watch Thermometer BluetoothCall Waterproof,"₦ 47,499","₦ 99,998",No rating
Smart Watch Women Series Ultra 8 2.1 Screen Bluetooth Call Heart Rate Blood Pressure Men Smartwatch,"₦ 50,296","₦ 105,886",No rating
Smart Watch Series 8 Bluetooth Calls Wireless Charger Men Women Sport Fitness,"₦ 50,277","₦ 105,846",No rating
2023 New Smartwatch Bluetooth Call Men Sports Fintess SmartBand Custom Dial Smart Watch,"₦ 47,499","₦ 99,998",No rating
Smart Watch Series 8 Bluetooth Calls Wireless Charger Men Women Sport Fitness,"₦ 50,277","₦ 105,846",No rating
Slim Plating Phone Cases For IPhone 11 Pro Red,"₦ 2,849","₦ 6,400",No rating
3D Tempered Glass Protector For 38mm Iwatch Series 1 2 3 4,"₦ 4,499","₦ 7,599",No rating
USB Dock Station 8-in-1 Ports Use For Charging/Data Transfer,"₦ 20,990","₦ 35,500",No rating
Panasonic Desktop Intercom Phone KX-TS500MX - Black,"₦ 22,500","₦ 30,000",No rating
Remax Earclip Cozy Wireless Clip-On Buds W11,"₦ 36,000",No old_price,No rating
Charging USB Cable For Apple IPhone 4 / 4G / 4S Series,"₦ 3,300","₦ 5,000",No rating
T500 + Pro Series 8 Smart Watch,"₦ 29,499","₦ 31,799",No rating
Wireless Intercom With Display 10pcs,"₦ 669,000","₦ 900,000",No rating
ECG+PPG Bluetooth Call Smart Watch Men Blood Pressure Health Monitoring Sports Fitness Watch,"₦ 38,130","₦ 80,274",No rating
For Google Pixel 6 GB7N6 G9S9B16 OLED LCD Screen,"₦ 163,920","₦ 234,170",2
Realme 8 5g TPU Case,"₦ 3,999",No old_price,5
Silicon Shockproof Case For Poco X3 / NFC,"₦ 2,849","₦ 2,999",5
Gionee S12 Screen Glass Protector- Full HD Display Cover,"₦ 2,111","₦ 4,400",4.1
2 PIECES - Umidigi A15/A15c Screen Protector Tempered Glass (6.7),"₦ 3,166","₦ 3,333",No rating
Xiaomi Redmi Note 8 2021 USB-C Charging Cable Cable (Type C),"₦ 2,800","₦ 3,000",4.5
Nillkin Leather Flip Case With S- Pen Slot For Samsung Galaxy Z Fold 5,"₦ 63,650","₦ 67,000",No rating
Charging USB Cable For Apple IPad 3 Series (3rd Generation),"₦ 2,999","₦ 4,500",4
ECG+PPG Bluetooth Call Smart Watch Men Laser Health Blood Pressure Fitnes Sports Watches,"₦ 40,797","₦ 85,888",No rating
Samsung Rugged Shield Back Cover For Samsung Galaxy A73,"₦ 9,500","₦ 10,000",No rating
"Galaxy Z Fold 2 Case, Magnetic Flap With Invisible Wallet","₦ 45,000",No old_price,No rating
Series 8 Smartwatch Enabled For Calls/Messages 'ROUND',"₦ 25,970","₦ 75,500",No rating
Slim Plating Phone Cases For IPhone 11 Pro Max Black,"₦ 3,324","₦ 8,400",4.7
Kingston Branded 8GB KINGSTON MEMORY CARD,"₦ 8,500","₦ 10,750",No rating
Mocute 058 GamePad Controller Android,"₦ 25,000","₦ 28,000",No rating
Camera Lens Protector For OPPO A96 4g,"₦ 3,799","₦ 3,999",No rating
Otter Box Defender Series SCREENLESS Edition Case For Galaxy S22 Ultra,"₦ 25,000",No old_price,5
Rotation Case With Screen Protector For Nokia T20,"₦ 17,100","₦ 18,000",No rating
Folding Creative Laptop Stand Ergonomic Design,"₦ 49,000",No old_price,No rating
Nilkin Camshield Case With Screen Protector For Samsung S23 Ultra,"₦ 20,900","₦ 22,000",No rating
Tempered Screen Protector 4 Nokia T20 Tablet 10.4 Inch 2021,"₦ 7,600","₦ 8,000",No rating
"Z Fold 3 Case With Built In S Pen Holder, Screen Protector","₦ 40,000",No old_price,No rating
Samsung Galaxy A80 Screen Glass Protector-Full Edge HD Cover,"₦ 2,250","₦ 2,400",1
"Tecno Pova Neo 5G (6.8"") Screen Glass Protector-Full Cover","₦ 2,300","₦ 3,000",No rating
Fashion 21 S20 Wireless Bluetooth Earphone Touch LED Stereo Audio Black,"₦ 28,000","₦ 100,000",No rating
Galaxy Z Fold 3 Luxury Cover Case With Front Tempered Glass,"₦ 45,000",No old_price,No rating
Galaxy S22 Ultra Crystal-Clear Shockproof Thin Silicone Case,"₦ 12,500",No old_price,2
Nilkin Camshield Case With Screen Protector For Samsung Galaxy S24 Ultra,"₦ 23,750","₦ 25,000",No rating
Strong Screen Guard Protector For IPad Pro 12.9-inch,"₦ 20,000","₦ 30,000",No rating
"Otter Box Galaxy A33 5G Defender Case, Heavy Duty Drop Protection","₦ 14,250","₦ 15,000",No rating
"Type C To Type C Charging Cord For IPad Pro 10.9"" 2020/ 2022","₦ 3,200","₦ 6,000",No rating
TWS Wireless Earbuds Bluetooth Earphone With Mic Headset M10,"₦ 4,512","₦ 5,855",3.8
"Amazing ✪Wireless Fill Light BT Remote Tripod Blog Live Videos,YouTube Selfie Stick","₦ 4,410","₦ 7,767",3.4
"itel A80 6.7"" 3GB RAM/128GB ROM 5000mAh 13MP 4G Android 14-White","₦ 112,500","₦ 169,900",4.4
Phone Tripod Stand Selfie Sticks Multifunctional Wireless,"₦ 3,780","₦ 7,200",3.5
"itel A06 6.6"" HD+, 32GB ROM + Up To 4GB RAM, 4000mAh, 4G","₦ 86,850","₦ 100,000",4.4
Philly 12800 MAh Utra Slim Portable Power Bank PL-101,"₦ 5,500","₦ 11,000",3.7
"12"" Inches Automatic Led Ringlight With Stand &Camera Holder","₦ 13,800","₦ 14,800",4.1
Wireless Music Wireless Bluetooth Earphone 5.0 Stereo Earbuds Headphones For Android And Iphone Hear Bass Earpiece Headset Pod,"₦ 4,990","₦ 6,500",3.6
Realme C61 Dual SIM 8GB RAM 256GB 4G- Dark Green,"₦ 179,900","₦ 209,999",2.5
Ace Elec Aipods Pro2 Wireless Stereo Bluetooth Earphones Fingerprint,"₦ 5,264","₦ 9,980",4.1
"Poco C75 6.88"" 6GB RAM / 128GB ROM Android 14 - Black","₦ 157,320","₦ 700,000",4.2
"itel S23+ 6.78"" FHD 8GB RAM/ 256GB ROM Android 12 - Orange","₦ 198,000","₦ 280,000",4.5
Bone Conduction Bluetooth Headphones Sports Ear Clips,"₦ 5,990","₦ 10,843",3.5
Bluetooth Selfie Stick Tripod + Fill Light +Shutter Remote,"₦ 4,080","₦ 5,800",3.7
itel A06 Android Smart Mobile Phone With 32GB + 2GB,"₦ 85,399","₦ 129,200",4.2
Adjustable Phone Holder Stand,"₦ 3,200","₦ 9,500",4.2
"Tecno Spark 30C 6.6"" 6GB RAM/128GB ROM Android 14 - Black","₦ 173,200","₦ 200,000",4.5
"Infinix Hot 50i 6.78"" 4GB RAM/128GB ROM Android 13- Black","₦ 151,217","₦ 220,000",3.8
Machislet.Robust And Fashionable Mobile Power Banks -20000mah- Yellow,"₦ 9,999","₦ 26,000",4.3
"12pcs Mobile Gaming Thumb Sleeve Sets, Wasp Feelers(6 Pair)","₦ 3,990","₦ 6,999",4.3
New Age 55000 MaH POWER BANK FAST CHARGE TYPE C INPUT,"₦ 46,950",No old_price,4.4
2024 New 2.19 Inch T10 Ultra 2 Super Smart Bluetooth Call Watch,"₦ 16,880","₦ 30,490",4.1
Oppo Refurbished A57 99.9%NEW 3G+32GB 16MP 4G LTE Dual Card Gold,"₦ 62,200","₦ 82,000",3.5
"4pcs Mobile Gaming Thumb Sleeve Sets, Wasp Feelers(2 Pair)","₦ 2,490","₦ 3,999",4
"Sleep Headphones Invisible Earbuds Wireless Bluetooth For Side Sleepers, Smallest Earbuds Tiny Mini Ear Buds For Sleeping On Side","₦ 10,988","₦ 20,054",3.7
EAGEAT Bluetooth Speaker Wireless Portable Alarm Clock FM Radio,"₦ 11,499","₦ 24,999",4.2
Philly 21800mAh Dual Output Fast Charging Power  Bank,"₦ 9,499","₦ 15,406",4.7
"T900 Ultra2 Wireless Charger Sport Fitness Smartwatch 2.09""","₦ 10,699","₦ 15,999",3.7
"Samsung Galaxy A05 6.7"" 4GB RAM/64GB ROM Android 13 - Silver","₦ 123,960","₦ 150,000",3.3
New Age Digital 33000mAh Power Bank With Lamp,"₦ 28,500","₦ 48,000",4.2
"Infinix Smart 9HD   6.7"" 3GB RAM/64GB ROM Android 14 Go Black","₦ 127,935","₦ 200,000",4.5
Apple IPhone 16 Pro Max - 256GB - Black Titanium,"₦ 2,650,999","₦ 2,999,999",No rating
Revolutionary Wireless Mobile Cooler with Built-in Battery With Finger Sleeve,"₦ 7,988","₦ 15,888",3.5
General Electric DCQ Bluetooth Speaker - Subwoofer - RHythm Light,"₦ 5,990","₦ 7,000",3.1
"itel 2166 Opera Mini, Torchlight, 1000mAh Dual SIM - Black","₦ 14,130","₦ 18,000",4.5
"Poco C75 6.88"" 8GB RAM / 256GB ROM Android 14 - Black","₦ 176,320","₦ 700,000",4.9
Oraimo 27000mAh Massive Power Charing Bank,"₦ 23,600","₦ 45,000",4.5
Timack Wireless Bluetooth Earphone Air39 Noise Canceling Earbuds,"₦ 4,999","₦ 12,000",3.1
"4pcs Mobile Gaming Thumb Sleeve Sets, Wasp Feelers(2 Pair)","₦ 2,490","₦ 3,999",4
Portable Wireless Bluetooth Speaker And Radio Fm,"₦ 7,100",No old_price,3.9
Refurbished Oppo  A37 2+16GB Dual SIM Smartphone Grade A- Gold,"₦ 51,000","₦ 70,000",4.8
"4pcs Mobile Gaming Thumb Sleeve Sets, Wasp Feelers(2 Pair)","₦ 2,490","₦ 3,999",3.9
itel 5609 Fm Wireless Radio 2500 MAh Battery Opera Mini -black.,"₦ 18,350","₦ 28,000",4.2
P9 Headphone Wireless Bluetooth Stereo Foldable - Green,"₦ 6,800","₦ 12,460",4
S900 Ultra2 MAX 2.19 Inch HD Full Touch Screen Smart Bluetooth Call Smart Watch,"₦ 13,153","₦ 22,276",4
10PCS MOBILE GAMING THUMB SLEEVES SETS ,"₦ 3,750","₦ 5,250",4.3
itel 27000mAh Powerbank With 22.5W Fast Charging Powerbank,"₦ 24,156","₦ 40,000",4.6
Oraimo 30000mah Superior Quality Ultra Fast Charging Power Bank,"₦ 34,000",No old_price,4.4
"Infinix Smart 9  6.7"" 3GB RAM/128GB ROM Android 14 Go Black","₦ 142,783","₦ 200,000",4
"Infinix Smart 9   6.7"" 3GB RAM/128GB ROM Android 14 Go Gold","₦ 142,001","₦ 200,000",5
"4pcs Mobile Gaming Thumb Sleeve Sets, Wasp Feelers(2 Pair)","₦ 2,490","₦ 3,999",4.1
Smart Watch Full Touch Screen Watch - For Android & IOS,"₦ 9,990","₦ 15,229",3.6
Timack F9-5 Fingerprint Touch Bluetooth Earphone Earbuds 2200mAH,"₦ 4,999","₦ 11,000",3.8
"Samsung Galaxy A16 6.7"" HD 4GB RAM/128GB ROM Android 14 5000mah - Black","₦ 236,485","₦ 300,000",No rating
itel 20000mAh Dual Output & Dual Output Fast Charging Power Bank + Free Gift,"₦ 16,950","₦ 20,000",4.1
"Machislet. Adsorption Function And Phone Support, Mobile Lighting Role Power Banks -20000mah","₦ 11,500","₦ 26,000",4.2
"Oppo A3 99.9%NEW Refurbished  6.2"" 16MP 4G+64G Face Unlock  Black","₦ 81,000","₦ 148,000",3.5
J07 Wireless Earbuds Bluetooth Headphones Clip-on The Ear Stereo Headset,"₦ 10,510","₦ 18,480",3.2
Magnetic Semiconductor Gaming Phone Cooler Portable RGB Light Radiator Cooling Fan With Free Gaming Finger Sleeve,"₦ 18,880","₦ 39,500",4.2
"12pcs Mobile Gaming Thumb Sleeve Sets, Wasp Feelers(6 Pair)","₦ 4,490","₦ 7,990",4.3
Philly 20000mAh 22.5W Type C Fast Charger Mobile Power Banks,"₦ 12,500","₦ 25,125",3.1
Full Touch Screen Watch - For Android & IOS,"₦ 10,654","₦ 17,383",3.6
EAGEAT Air  Wireless Bluetooth 5.3 In Ear Transparent Earphones,"₦ 4,999","₦ 6,999",4.5
EAGEAT V9 Bluetooth Wireless Headphones Handsfree With Microphone,"₦ 3,999","₦ 5,499",4.1
Universal 20000mAh Power-Bank T73 - Black,"₦ 10,900","₦ 37,000",4
Neck-mounted Bluetooth Headset With Digital Display,"₦ 5,490","₦ 19,880",4.8
BT-16 Wireless Headphones Bluetooth 5.1 Neckband Earphone,"₦ 12,399","₦ 17,076",4.2
For Apple Iphone Se 4.7 Inch/iphone 8 Plus/7 Plus Nillkin,"₦ 70,338","₦ 140,673",No rating
Oraimo Smart Watch Magnetic Charger Cable & Oraimo Smartwatch,"₦ 2,599",No old_price,4.2
Long Playtime Earbuds Wireless Bluetooth Headsets Earpods,"₦ 7,950","₦ 9,499",3
Y68 Fitness Health And Lifestyle Smartwatch Bracelet,"₦ 5,990","₦ 10,000",3.3
Multi-function Bluetooth Speaker With Mirror Clock Radio,"₦ 15,000","₦ 25,000",No rating
"itel Mini Soundbar FM, AUX, TF, USB, Bluetooth Wireless Speaker","₦ 16,950","₦ 30,000",3
Wireless Music Wireless Bluetooth Earphone 5.0 Stereo Earbuds Headphones For Android And Iphone Hear Bass Earpiece Headset Pod,"₦ 4,990","₦ 6,500",3.4
New Age 22500 Power Bank With Type-C Port Input & Output,"₦ 16,500","₦ 39,400",4.1
Air Pro 9s Super Bass Wireless Bluetooth Earpods For IPhones And Android,"₦ 5,000","₦ 30,000",3.8
"itel 2165 Wireless FM, Torchlight, 1000mAh Dual SIM - Blue","₦ 12,350","₦ 18,000",4.8
"OIPETLUCK Black New Earbuds With Hifi Sound,tws Earphone,earpods","₦ 7,990","₦ 11,449",3.9
Samsung Galaxy S20 Plus 5G - 6.7'' (128GB/12GB) Single Sim - Grey,"₦ 380,000",No old_price,4.7
"Infinix Smart 9HD   6.7"" 3GB RAM/64GB ROM Android 14 Go Titanium","₦ 127,935","₦ 200,000",4.8
"PB13 Smart Watch With Phone Call Function, Sleep, Heart Rate, Blood Pressure, Oxygen Monitor With Free Strap","₦ 50,000",No old_price,5
Calf Compression Sleeve Leg Socks Shin Splint Support Brace Protector,"₦ 9,191","₦ 11,029",5
Strong Screen Guard Protector For IPad Mini 6    (8.3inch),"₦ 20,000","₦ 30,000",No rating
ECG PPG Smart Watch Blood Glucose Lipids Uric Acid Fitness Watch Bluetooth Call Smartwatch,"₦ 79,767","₦ 167,930",No rating
Gen Leather Flip Case For IPad 11 Pro 2020,"₦ 22,278","₦ 23,450",No rating
"Portable Foldable Adjustable Phone Holder , Tablet Holder","₦ 7,500",No old_price,No rating
"Huawei Psmart+2019 (6.2"") Screen Glass Protector-Full Cover","₦ 2,250","₦ 3,000",5
Leather Cover Case For Samsung Galaxy Z Fold 5 5G,"₦ 55,100","₦ 58,000",No rating
Leather Case Front And Back For Samsung Galaxy Z Fold 5,"₦ 47,500","₦ 50,000",No rating
IP67 Waterproof  Smart Watch  + Wireless Bluetooth Earpiece,"₦ 32,818","₦ 69,090",5
Micro USB To Type C OTG Micro Adapter Blue - 5pcs,"₦ 6,999","₦ 10,000",No rating
Strong Screen Guard Protector For IPad Pro 10.9/11,"₦ 21,000","₦ 30,000",No rating
Series8 Smart Watch Use For Calls/Messages 2PCS Black/Silver,"₦ 55,950","₦ 70,500",No rating
